2644064.95946372,1157053.19316483
2644463.41269698,1157053.19316483
2644463.41269698,1156953.57985652
2644861.86593024,1156953.57985652
2644861.86593024,1156853.9665482
2645160.70585519,1156853.9665482
2645160.70585519,1156953.57985652
2645559.15908844,1156953.57985652
2645559.15908844,1156754.35323989
2645658.77239676,1156754.35323989
2645658.77239676,1156654.73993157
2645857.99901339,1156654.73993157
2645857.99901339,1156555.12662326
2645957.6123217,1156555.12662326
2645957.6123217,1156455.51331494
2646156.83893833,1156455.51331494
2646156.83893833,1156355.90000663
2646555.29217159,1156355.90000663
2646555.29217159,1156256.28669831
2647053.35871317,1156256.28669831
2647053.35871317,1156355.90000663
2647252.58532979,1156355.90000663
2647252.58532979,1156256.28669831
2647352.19863811,1156256.28669831
2647352.19863811,1156156.67339
2647451.81194642,1156156.67339
2647451.81194642,1156057.06008168
2647352.19863811,1156057.06008168
2647352.19863811,1155957.44677337
2647451.81194642,1155957.44677337
2647451.81194642,1155558.99354011
2647551.42525474,1155558.99354011
2647551.42525474,1155758.22015674
2647651.03856305,1155758.22015674
2647651.03856305,1155658.60684843
2647850.26517968,1155658.60684843
2647850.26517968,1155558.99354011
2648049.49179631,1155558.99354011
2648049.49179631,1154861.70038191
2648149.10510463,1154861.70038191
2648149.10510463,1154961.31369022
2648348.33172126,1154961.31369022
2648348.33172126,1154662.47376528
2648447.94502957,1154662.47376528
2648447.94502957,1154562.86045696
2648547.55833789,1154562.86045696
2648547.55833789,1154363.63384034
2648647.1716462,1154363.63384034
2648647.1716462,1154164.40722371
2648746.78495452,1154164.40722371
2648746.78495452,1154064.79391539
2648846.39826283,1154064.79391539
2648846.39826283,1153765.95399045
2648746.78495452,1153765.95399045
2648746.78495452,1153566.72737382
2648946.01157115,1153566.72737382
2648946.01157115,1153267.88744887
2648846.39826283,1153267.88744887
2648846.39826283,1153168.27414056
2648746.78495452,1153168.27414056
2648746.78495452,1153068.66083224
2648647.1716462,1153068.66083224
2648647.1716462,1152969.04752393
2648447.94502957,1152969.04752393
2648447.94502957,1152869.43421561
2648746.78495452,1152869.43421561
2648746.78495452,1152769.8209073
2648846.39826283,1152769.8209073
2648846.39826283,1152670.20759898
2648946.01157115,1152670.20759898
2648946.01157115,1152470.98098236
2649045.62487946,1152470.98098236
2649045.62487946,1152072.5277491
2649244.85149609,1152072.5277491
2649244.85149609,1151773.68782415
2649344.4648044,1151773.68782415
2649344.4648044,1151674.07451584
2649543.69142103,1151674.07451584
2649543.69142103,1151474.84789921
2649344.4648044,1151474.84789921
2649344.4648044,1151375.23459089
2649145.23818777,1151375.23459089
2649145.23818777,1151275.62128258
2649344.4648044,1151275.62128258
2649344.4648044,1151176.00797426
2649543.69142103,1151176.00797426
2649543.69142103,1150578.32812438
2649344.4648044,1150578.32812438
2649344.4648044,1150677.94143269
2649145.23818777,1150677.94143269
2649145.23818777,1150578.32812438
2648946.01157115,1150578.32812438
2648946.01157115,1150677.94143269
2648846.39826283,1150677.94143269
2648846.39826283,1150777.55474101
2648647.1716462,1150777.55474101
2648647.1716462,1150877.16804932
2648447.94502957,1150877.16804932
2648447.94502957,1150578.32812438
2648248.71841294,1150578.32812438
2648248.71841294,1150379.10150775
2647152.97202148,1150379.10150775
2647152.97202148,1150279.48819943
2646953.74540485,1150279.48819943
2646953.74540485,1149881.03496617
2647053.35871317,1149881.03496617
2647053.35871317,1149681.80834954
2647152.97202148,1149681.80834954
2647152.97202148,1149582.19504123
2647252.58532979,1149582.19504123
2647252.58532979,1149482.58173291
2647352.19863811,1149482.58173291
2647352.19863811,1149382.9684246
2647451.81194642,1149382.9684246
2647451.81194642,1149283.35511629
2647551.42525474,1149283.35511629
2647551.42525474,1149084.12849966
2647651.03856305,1149084.12849966
2647651.03856305,1148984.51519134
2647750.65187137,1148984.51519134
2647750.65187137,1148785.28857471
2647850.26517968,1148785.28857471
2647850.26517968,1148685.6752664
2647949.878488,1148685.6752664
2647949.878488,1148586.06195808
2648049.49179631,1148586.06195808
2648049.49179631,1148386.83534145
2648149.10510463,1148386.83534145
2648149.10510463,1148287.22203314
2648248.71841294,1148287.22203314
2648248.71841294,1148187.60872482
2648348.33172126,1148187.60872482
2648348.33172126,1148087.99541651
2648447.94502957,1148087.99541651
2648447.94502957,1147988.38210819
2648547.55833789,1147988.38210819
2648547.55833789,1147888.76879988
2648647.1716462,1147888.76879988
2648647.1716462,1147789.15549156
2648746.78495452,1147789.15549156
2648746.78495452,1147689.54218325
2648846.39826283,1147689.54218325
2648846.39826283,1147490.31556662
2648946.01157115,1147490.31556662
2648946.01157115,1147390.70225831
2649045.62487946,1147390.70225831
2649045.62487946,1147191.47564168
2649145.23818777,1147191.47564168
2649145.23818777,1147091.86233336
2649244.85149609,1147091.86233336
2649244.85149609,1146892.63571673
2649344.4648044,1146892.63571673
2649344.4648044,1146693.4091001
2649444.07811272,1146693.4091001
2649444.07811272,1146494.18248347
2649543.69142103,1146494.18248347
2649543.69142103,1146195.34255853
2649643.30472935,1146195.34255853
2649643.30472935,1145796.88932527
2649742.91803766,1145697.27601696
2649742.91803766,1143904.23646729
2649842.53134598,1143904.23646729
2649842.53134598,1143505.78323403
2649742.91803766,1143505.78323403
2649742.91803766,1143406.16992572
2649643.30472935,1143406.16992572
2649643.30472935,1143206.94330909
2649543.69142103,1143206.94330909
2649543.69142103,1142808.49007583
2649444.07811272,1142808.49007583
2649444.07811272,1142609.2634592
2649344.4648044,1142609.2634592
2649344.4648044,1142509.65015089
2649244.85149609,1142509.65015089
2649244.85149609,1142410.03684257
2649145.23818777,1142410.03684257
2649145.23818777,1142310.42353426
2649045.62487946,1142310.42353426
2649045.62487946,1142210.81022594
2648946.01157115,1142210.81022594
2648946.01157115,1142111.19691763
2648846.39826283,1142111.19691763
2648846.39826283,1142011.58360931
2648746.78495452,1142011.58360931
2648746.78495452,1141911.970301
2648647.1716462,1141911.970301
2648647.1716462,1141812.35699268
2648447.94502957,1141812.35699268
2648447.94502957,1141613.13037605
2648348.33172126,1141613.13037605
2648348.33172126,1141513.51706774
2648248.71841294,1141513.51706774
2648248.71841294,1141214.67714279
2648149.10510463,1141214.67714279
2648149.10510463,1140915.83721785
2648049.49179631,1140915.83721785
2648049.49179631,1140517.38398459
2647949.878488,1140517.38398459
2647949.878488,1140218.54405965
2647850.26517968,1140218.54405965
2647850.26517968,1140118.93075133
2647750.65187137,1140118.93075133
2647750.65187137,1140019.31744302
2647651.03856305,1140019.31744302
2647651.03856305,1139919.7041347
2647451.81194642,1139919.7041347
2647451.81194642,1139820.09082639
2647252.58532979,1139820.09082639
2647252.58532979,1139720.47751807
2646953.74540485,1139720.47751807
2646953.74540485,1139620.86420976
2646854.13209654,1139620.86420976
2646854.13209654,1139521.25090144
2646555.29217159,1139521.25090144
2646555.29217159,1139421.63759313
2646356.06555496,1139421.63759313
2646356.06555496,1139322.02428481
2646156.83893833,1139322.02428481
2646156.83893833,1139222.4109765
2646057.22563002,1139222.4109765
2646057.22563002,1139122.79766819
2645957.6123217,1139122.79766819
2645957.6123217,1138923.57105156
2645857.99901339,1138923.57105156
2645857.99901339,1138823.95774324
2645658.77239676,1138823.95774324
2645658.77239676,1138724.34443493
2645260.3191635,1138724.34443493
2645260.3191635,1138624.73112661
2645061.09254687,1138624.73112661
2645061.09254687,1138823.95774324
2645260.3191635,1138823.95774324
2645260.3191635,1138923.57105156
2645359.93247182,1138923.57105156
2645359.93247182,1139023.18435987
2645459.54578013,1139023.18435987
2645459.54578013,1139122.79766819
2645559.15908844,1139122.79766819
2645559.15908844,1139322.02428481
2645658.77239676,1139322.02428481
2645658.77239676,1139620.86420976
2645758.38570507,1139620.86420976
2645758.38570507,1139820.09082639
2645857.99901339,1139820.09082639
2645857.99901339,1139919.7041347
2645957.6123217,1139919.7041347
2645957.6123217,1140019.31744302
2646156.83893833,1140019.31744302
2646156.83893833,1140118.93075133
2646356.06555496,1140118.93075133
2646356.06555496,1140218.54405965
2646455.67886328,1140218.54405965
2646455.67886328,1140318.15736796
2646654.90547991,1140318.15736796
2646654.90547991,1140417.77067628
2646854.13209654,1140417.77067628
2646854.13209654,1140517.38398459
2646953.74540485,1140517.38398459
2646953.74540485,1140616.99729291
2647053.35871317,1140616.99729291
2647053.35871317,1140716.61060122
2647152.97202148,1140716.61060122
2647152.97202148,1140915.83721785
2647053.35871317,1140915.83721785
2647053.35871317,1142111.19691763
2647252.58532979,1142111.19691763
2647252.58532979,1142509.65015089
2647352.19863811,1142509.65015089
2647352.19863811,1142708.87676751
2647451.81194642,1142708.87676751
2647451.81194642,1143007.71669246
2647551.42525474,1143007.71669246
2647551.42525474,1143206.94330909
2647651.03856305,1143206.94330909
2647651.03856305,1143306.5566174
2647949.878488,1143306.5566174
2647949.878488,1143406.16992572
2648149.10510463,1143406.16992572
2648149.10510463,1143505.78323403
2648248.71841294,1143505.78323403
2648248.71841294,1143904.23646729
2648348.33172126,1143904.23646729
2648348.33172126,1145099.59616707
2648248.71841294,1145099.59616707
2648248.71841294,1145597.66270864
2648149.10510463,1145597.66270864
2648149.10510463,1145796.88932527
2648049.49179631,1145796.88932527
2648049.49179631,1146095.72925021
2647949.878488,1146095.72925021
2647949.878488,1146394.56917516
2647850.26517968,1146394.56917516
2647850.26517968,1146494.18248347
2647750.65187137,1146494.18248347
2647750.65187137,1146693.4091001
2647651.03856305,1146693.4091001
2647651.03856305,1146793.02240842
2647551.42525474,1146793.02240842
2647551.42525474,1146992.24902505
2647451.81194642,1146992.24902505
2647451.81194642,1147191.47564168
2647352.19863811,1147191.47564168
2647352.19863811,1147291.08894999
2647252.58532979,1147291.08894999
2647252.58532979,1147490.31556662
2647152.97202148,1147490.31556662
2647152.97202148,1147589.92887494
2647053.35871317,1147589.92887494
2647053.35871317,1147789.15549156
2646953.74540485,1147789.15549156
2646953.74540485,1147988.38210819
2646854.13209654,1147988.38210819
2646854.13209654,1148087.99541651
2646754.51878822,1148087.99541651
2646754.51878822,1148187.60872482
2646654.90547991,1148187.60872482
2646654.90547991,1148386.83534145
2646555.29217159,1148386.83534145
2646555.29217159,1148486.44864977
2646455.67886328,1148486.44864977
2646455.67886328,1148586.06195808
2646356.06555496,1148586.06195808
2646356.06555496,1148785.28857471
2646256.45224665,1148785.28857471
2646256.45224665,1148884.90188303
2646057.22563002,1148884.90188303
2646057.22563002,1148984.51519134
2645857.99901339,1148984.51519134
2645857.99901339,1149084.12849966
2645459.54578013,1149084.12849966
2645459.54578013,1148785.28857471
2645359.93247182,1148785.28857471
2645359.93247182,1148586.06195808
2645260.3191635,1148586.06195808
2645260.3191635,1148486.44864977
2645160.70585519,1148486.44864977
2645160.70585519,1148386.83534145
2645061.09254687,1148386.83534145
2645061.09254687,1148287.22203314
2644961.47923856,1148287.22203314
2644961.47923856,1148187.60872482
2644861.86593024,1148187.60872482
2644861.86593024,1147988.38210819
2644961.47923856,1147988.38210819
2644961.47923856,1147888.76879988
2644762.25262193,1147888.76879988
2644762.25262193,1147689.54218325
2644363.79938867,1147689.54218325
2644363.79938867,1147589.92887494
2644064.95946372,1147589.92887494
2644064.95946372,1147490.31556662
2643865.7328471,1147490.31556662
2643865.7328471,1147390.70225831
2643367.66630552,1147390.70225831
2643367.66630552,1147191.47564168
2643268.05299721,1147191.47564168
2643268.05299721,1147091.86233336
2643068.82638058,1147091.86233336
2643068.82638058,1146892.63571673
2642969.21307226,1146892.63571673
2642969.21307226,1146793.02240842
2642869.59976395,1146793.02240842
2642869.59976395,1146693.4091001
2642769.98645563,1146693.4091001
2642769.98645563,1146593.79579179
2642670.37314732,1146593.79579179
2642670.37314732,1146494.18248347
2642570.759839,1146494.18248347
2642570.759839,1146394.56917516
2642471.14653069,1146394.56917516
2642471.14653069,1146195.34255853
2642371.53322237,1146195.34255853
2642371.53322237,1146294.95586684
2642072.69329743,1146294.95586684
2642072.69329743,1146394.56917516
2641773.85337249,1146394.56917516
2641773.85337249,1146494.18248347
2641674.24006417,1146494.18248347
2641674.24006417,1146394.56917516
2641275.78683091,1146394.56917516
2641275.78683091,1146494.18248347
2641076.56021428,1146494.18248347
2641076.56021428,1146593.79579179
2640678.10698102,1146593.79579179
2640678.10698102,1146494.18248347
2640478.8803644,1146494.18248347
2640478.8803644,1146693.4091001
2640379.26705608,1146693.4091001
2640379.26705608,1146892.63571673
2640279.65374777,1146892.63571673
2640279.65374777,1147291.08894999
2640180.04043945,1147291.08894999
2640180.04043945,1147390.70225831
2639781.58720619,1147390.70225831
2639781.58720619,1147490.31556662
2639681.97389788,1147490.31556662
2639681.97389788,1147589.92887494
2639582.36058956,1147589.92887494
2639582.36058956,1147689.54218325
2639383.13397293,1147689.54218325
2639383.13397293,1147789.15549156
2639183.9073563,1147789.15549156
2639183.9073563,1147988.38210819
2638984.68073967,1147988.38210819
2638984.68073967,1148087.99541651
2638685.84081473,1148087.99541651
2638685.84081473,1147988.38210819
2638586.22750642,1147988.38210819
2638586.22750642,1148087.99541651
2638486.6141981,1148087.99541651
2638486.6141981,1148187.60872482
2638387.00088979,1148187.60872482
2638387.00088979,1148586.06195808
2638287.38758147,1148586.06195808
2638287.38758147,1148884.90188303
2638187.77427316,1148884.90188303
2638187.77427316,1149084.12849966
2638088.16096484,1149084.12849966
2638088.16096484,1149183.74180797
2637988.54765653,1149183.74180797
2637988.54765653,1149283.35511629
2637888.93434821,1149283.35511629
2637888.93434821,1149382.9684246
2638088.16096484,1149382.9684246
2638088.16096484,1149681.80834954
2637988.54765653,1149681.80834954
2637988.54765653,1149781.42165786
2637888.93434821,1149881.03496617
2637888.93434821,1150179.87489112
2637988.54765653,1150179.87489112
2637988.54765653,1150279.48819943
2638088.16096484,1150279.48819943
2638088.16096484,1150379.10150775
2638187.77427316,1150379.10150775
2638187.77427316,1150578.32812438
2638287.38758147,1150578.32812438
2638287.38758147,1150677.94143269
2638387.00088979,1150677.94143269
2638387.00088979,1150777.55474101
2638486.6141981,1150777.55474101
2638486.6141981,1150877.16804932
2639183.9073563,1150877.16804932
2639183.9073563,1150976.78135764
2639482.74728125,1150976.78135764
2639482.74728125,1150877.16804932
2639582.36058956,1150877.16804932
2639582.36058956,1150976.78135764
2639781.58720619,1150976.78135764
2639781.58720619,1151076.39466595
2639881.20051451,1151076.39466595
2639881.20051451,1151176.00797426
2640080.42713114,1151176.00797426
2640080.42713114,1151275.62128258
2640180.04043945,1151275.62128258
2640180.04043945,1151375.23459089
2640279.65374777,1151375.23459089
2640279.65374777,1151474.84789921
2640379.26705608,1151474.84789921
2640379.26705608,1151375.23459089
2640478.8803644,1151375.23459089
2640478.8803644,1151275.62128258
2640678.10698102,1151275.62128258
2640678.10698102,1151375.23459089
2640578.49367271,1151375.23459089
2640578.49367271,1151574.46120752
2640678.10698102,1151574.46120752
2640678.10698102,1151674.07451584
2640777.72028934,1151674.07451584
2640777.72028934,1151773.68782415
2640877.33359765,1151773.68782415
2640877.33359765,1151873.30113247
2640777.72028934,1151873.30113247
2640777.72028934,1151972.91444078
2640877.33359765,1151972.91444078
2640877.33359765,1152072.5277491
2640777.72028934,1152072.5277491
2640777.72028934,1152371.36767404
2640877.33359765,1152371.36767404
2640877.33359765,1152570.59429067
2640976.94690597,1152570.59429067
2640976.94690597,1152769.8209073
2640877.33359765,1152769.8209073
2640877.33359765,1152869.43421561
2640777.72028934,1152869.43421561
2640777.72028934,1152969.04752393
2640678.10698102,1152969.04752393
2640678.10698102,1153467.1140655
2640777.72028934,1153467.1140655
2640777.72028934,1153566.72737382
2640877.33359765,1153566.72737382
2640877.33359765,1153666.34068213
2640578.49367271,1153666.34068213
2640578.49367271,1153566.72737382
2640478.8803644,1153566.72737382
2640478.8803644,1153666.34068213
2640379.26705608,1153666.34068213
2640379.26705608,1153865.56729876
2640478.8803644,1153865.56729876
2640478.8803644,1153965.18060708
2640379.26705608,1153965.18060708
2640379.26705608,1154264.02053202
2640478.8803644,1154264.02053202
2640478.8803644,1154463.24714865
2640578.49367271,1154463.24714865
2640578.49367271,1154562.86045696
2640678.10698102,1154562.86045696
2640678.10698102,1154363.63384034
2640777.72028934,1154363.63384034
2640777.72028934,1154463.24714865
2640877.33359765,1154463.24714865
2640877.33359765,1154662.47376528
2640777.72028934,1154662.47376528
2640777.72028934,1154961.31369022
2640877.33359765,1154961.31369022
2640877.33359765,1155060.92699854
2640976.94690597,1155060.92699854
2640976.94690597,1155160.54030685
2641176.1735226,1155160.54030685
2641176.1735226,1155260.15361517
2641275.78683091,1155260.15361517
2641275.78683091,1155160.54030685
2641375.40013923,1155160.54030685
2641375.40013923,1155260.15361517
2641574.62675586,1155260.15361517
2641574.62675586,1155160.54030685
2641873.4666808,1155160.54030685
2641873.4666808,1155260.15361517
2641973.07998912,1155260.15361517
2641973.07998912,1155359.76692348
2642072.69329743,1155359.76692348
2642072.69329743,1155558.99354011
2642172.30660575,1155558.99354011
2642172.30660575,1155758.22015674
2642271.91991406,1155758.22015674
2642271.91991406,1155957.44677337
2642371.53322237,1155957.44677337
2642371.53322237,1156057.06008168
2642471.14653069,1156057.06008168
2642471.14653069,1156256.28669831
2642670.37314732,1156256.28669831
2642670.37314732,1156455.51331494
2642769.98645563,1156455.51331494
2642769.98645563,1156355.90000663
2642969.21307226,1156355.90000663
2642969.21307226,1156256.28669831
2643068.82638058,1156256.28669831
2643068.82638058,1155957.44677337
2643168.43968889,1155957.44677337
2643168.43968889,1156057.06008168
2643268.05299721,1156057.06008168
2643268.05299721,1156256.28669831
2643168.43968889,1156256.28669831
2643168.43968889,1156355.90000663
2643068.82638058,1156355.90000663
2643068.82638058,1156455.51331494
2643168.43968889,1156455.51331494
2643168.43968889,1156555.12662326
2643467.27961384,1156555.12662326
2643467.27961384,1156654.73993157
2643566.89292215,1156654.73993157
2643566.89292215,1156754.35323989
2643666.50623047,1156754.35323989
2643666.50623047,1156853.9665482
2643965.34615541,1156853.9665482
2643965.34615541,1156953.57985652
2644064.95946372,1156953.57985652
2644064.95946372,1157053.19316483
